monster_code,OverrideNameTextID,NamePrefixID,OverridePartnerSkillTextID,IsPal,Tribe,BPClass,ZukanIndex,ZukanIndexSuffix,Size,Rarity,ElementType1,ElementType2,GenusCategory,Organization,weapon,WeaponEquip,HP,MeleeAttack,ShotAttack,Defense,Support,CraftSpeed,EnemyReceiveDamageRate,CaptureRateCorrect,ExpRatio,Price,AIResponse,AISightResponse,SlowWalkSpeed,WalkSpeed,RunSpeed,RideSprintSpeed,TransportSpeed,IsBoss,IsTowerBoss,BattleBGM,IgnoreLeanBack,IgnoreBlowAway,MaxFullStomach,FullStomachDecreaseRate,FoodAmount,ViewingDistance,ViewingAngle,HearingRate,NooseTrap,Nocturnal,BiologicalGrade,Predator,Edible,Stamina,MaleProbability,CombiRank,WorkSuitability_EmitFlame,WorkSuitability_Watering,WorkSuitability_Seeding,WorkSuitability_GenerateElectricity,WorkSuitability_Handcraft,WorkSuitability_Collection,WorkSuitability_Deforest,WorkSuitability_Mining,WorkSuitability_OilExtraction,WorkSuitability_ProductMedicine,WorkSuitability_Cool,WorkSuitability_Transport,WorkSuitability_MonsterFarm,PassiveSkill1,PassiveSkill2,PassiveSkill3,PassiveSkill4
WingGolem,None,None,None,True,EPalTribeID::WingGolem,WingGolem,-1,,EPalSizeType::XL,0,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,100,100,100,100,1.0,1.0,1.0,10380.0,Warlike,None,-1,-1,-1,-1,-1,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,0,False,True,100,50,0,0,0,0,0,1,1,0,3,0,0,0,4,0,None,None,None,None
BeardedDragon,None,None,None,True,EPalTribeID::BeardedDragon,BeardedDragon,-1,,EPalSizeType::XL,0,EPalElementType::Dragon,EPalElementType::None,EPalGenusCategoryType::Dragon,EPalOrganizationType::None,EPalWeaponType::None,False,100,100,100,100,100,100,1.0,1.0,1.0,9970.0,Escape,None,-1,-1,-1,-1,-1,False,False,EPalBattleBGMType::Strong,False,False,600,1.0,9,25,90,1.0,False,False,0,True,True,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
WaterLizard,None,None,None,True,EPalTribeID::WaterLizard,WaterLizard,-1,,EPalSizeType::M,0,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,120,90,90,80,100,1.0,1.0,1.0,4040.0,Warlike,None,-1,-1,-1,-1,-1,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,0,False,True,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
GuardianDog,None,None,None,True,EPalTribeID::GuardianDog,GuardianDog,-1,,EPalSizeType::S,0,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,90,80,80,90,110,100,1.0,1.0,1.0,1510.0,Warlike,None,-1,-1,-1,-1,-1,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,False,0,False,True,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
GrassDragon,None,None,None,True,EPalTribeID::GrassDragon,GrassDragon,-1,,EPalSizeType::L,0,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,130,80,120,90,80,100,1.0,1.0,1.0,6510.0,Warlike,None,-1,-1,-1,-1,-1,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,0,False,True,100,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,None,None,None,None
Anubis,None,None,None,True,EPalTribeID::Anubis,Anubis,100,,EPalSizeType::M,10,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,120,130,130,100,100,100,1.0,1.0,1.0,4960.0,Warlike,None,80,160,800,1000,480,False,False,EPalBattleBGMType::Cool,False,False,400,1.0,6,25,90,1.0,False,False,5,True,True,100,50,570,0,0,0,0,4,0,0,3,0,0,0,2,0,ElementBoost_Earth_2_PAL,None,None,None
Baphomet,None,None,None,True,EPalTribeID::Baphomet,Baphomet,40,,EPalSizeType::M,4,EPalElementType::Fire,EPalElementType::Dark,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,95,150,100,85,100,100,1.0,1.0,1.0,4780.0,Warlike,None,80,160,700,960,320,False,False,EPalBattleBGMType::Strong,False,False,300,1.0,4,25,90,1.0,False,True,4,True,True,100,50,590,1,0,0,0,2,0,0,1,0,0,0,2,0,None,None,None,None
Baphomet_Dark,None,None,None,True,EPalTribeID::Baphomet_Dark,Baphomet_Dark,40,B,EPalSizeType::M,5,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,95,150,105,85,100,100,1.0,1.0,1.0,4870.0,Warlike,None,80,160,700,960,320,False,False,EPalBattleBGMType::Strong,False,False,300,1.0,4,25,90,1.0,False,True,4,True,True,100,50,580,0,0,0,0,2,0,0,1,0,0,0,2,0,None,None,None,None
Bastet,None,None,None,True,EPalTribeID::Bastet,Bastet,24,,EPalSizeType::XS,1,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,60,70,100,100,1.0,1.0,1.0,1000.0,Escape_to_Battle,None,52,105,475,550,317,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,True,0,False,True,100,50,1480,0,0,0,0,0,0,0,0,0,0,0,0,1,None,None,None,None
Bastet_Ice,None,None,None,True,EPalTribeID::Bastet_Ice,Bastet_Ice,24,B,EPalSizeType::XS,2,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,65,70,100,100,1.0,1.0,1.0,1010.0,Escape_to_Battle,None,52,105,475,550,317,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1440,0,0,0,0,0,0,0,0,0,0,1,0,1,None,None,None,None
Boar,None,None,None,True,EPalTribeID::Boar,Boar,20,,EPalSizeType::S,1,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,80,100,70,70,100,100,1.1,1.0,1.0,1680.0,Warlike,None,70,150,450,700,300,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,1,True,True,100,50,1130,0,0,0,0,0,0,0,1,0,0,0,0,0,None,None,None,None
Carbunclo,None,None,None,True,EPalTribeID::Carbunclo,Carbunclo,4,,EPalSizeType::XS,1,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,75,70,70,70,100,100,1.0,0.9,1.0,1010.0,Escape,None,20,40,400,550,250,False,False,EPalBattleBGMType::Cute,False,False,100,1.0,1,25,90,1.0,True,False,0,False,True,100,50,1430,0,0,1,0,1,1,1,0,0,1,0,0,0,None,None,None,None
ColorfulBird,None,None,None,True,EPalTribeID::ColorfulBird,ColorfulBird,27,,EPalSizeType::S,1,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,60,80,75,70,70,100,1.0,1.0,1.0,1090.0,Warlike,None,30,60,300,550,170,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,False,False,0,True,True,100,50,1340,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None
Deer,None,None,None,True,EPalTribeID::Deer,Deer,37,,EPalSizeType::L,4,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,95,70,80,80,100,100,1.0,1.0,1.0,2620.0,Escape_to_Battle,None,80,120,700,900,390,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,False,0,False,True,100,50,920,0,0,0,0,0,0,2,0,0,0,0,0,0,None,None,None,None
Deer_Ground,None,None,None,True,EPalTribeID::Deer_Ground,Deer_Ground,37,B,EPalSizeType::L,6,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,95,70,80,80,100,100,1.0,1.0,1.0,2680.0,Escape_to_Battle,None,80,120,700,900,390,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,False,0,False,True,100,50,900,0,0,0,0,0,0,2,0,0,0,0,0,0,None,None,None,None
DrillGame,None,None,None,True,EPalTribeID::DrillGame,DrillGame,67,,EPalSizeType::M,5,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,80,80,95,120,100,100,1.0,1.0,1.0,2980.0,Warlike,None,75,120,300,420,190,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,5,True,True,100,50,850,0,0,0,0,0,0,0,3,0,0,0,0,0,Deffence_up1,None,None,None
Eagle,None,None,None,True,EPalTribeID::Eagle,Eagle,47,,EPalSizeType::M,2,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,75,120,85,60,100,100,1.0,1.0,1.0,2010.0,Warlike,None,100,200,600,700,400,False,False,EPalBattleBGMType::Cute,False,False,300,1.0,4,25,90,1.0,False,False,1,True,True,100,50,1030,0,0,0,0,0,2,0,0,0,0,0,0,0,None,None,None,None
ElecPanda,None,None,None,True,EPalTribeID::ElecPanda,ElecPanda,103,,EPalSizeType::L,8,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,105,120,100,100,100,100,1.0,1.0,1.0,7720.0,Warlike,None,80,140,470,550,210,False,False,EPalBattleBGMType::Cool,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,200,0,0,0,3,2,0,2,0,0,0,0,3,0,None,None,None,None
Ganesha,None,None,None,True,EPalTribeID::Ganesha,Ganesha,16,,EPalSizeType::M,1,EPalElementType::Water,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,60,70,100,100,1.6,1.3,1.0,1000.0,Escape_to_Battle,None,30,60,300,400,180,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,False,False,0,False,True,100,50,1490,0,1,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
Garm,None,None,None,True,EPalTribeID::Garm,Garm,26,,EPalSizeType::S,2,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,80,110,90,75,100,100,1.0,1.0,1.0,1920.0,Warlike,None,90,180,800,1050,460,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,3,True,True,70,50,1060,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None
Gorilla,None,None,None,True,EPalTribeID::Gorilla,Gorilla,49,,EPalSizeType::S,5,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,110,95,90,100,100,1.0,1.0,1.0,2010.0,Warlike,None,66,100,550,720,250,False,False,EPalBattleBGMType::Cool,False,False,225,1.0,3,25,90,1.0,False,False,3,True,True,100,50,1040,0,0,0,0,1,0,2,0,0,0,0,3,0,PAL_rude,None,None,None
Hedgehog,None,None,None,True,EPalTribeID::Hedgehog,Hedgehog,12,,EPalSizeType::XS,1,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,75,70,100,100,1.3,1.2,1.0,1060.0,Escape_to_Battle,None,30,60,400,550,215,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1370,0,0,0,1,0,0,0,0,0,0,0,0,0,None,None,None,None
Hedgehog_Ice,None,None,None,True,EPalTribeID::Hedgehog_Ice,Hedgehog_Ice,12,B,EPalSizeType::XS,2,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,75,80,100,100,1.0,1.0,1.0,1070.0,Escape_to_Battle,None,30,60,400,550,215,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1360,0,0,0,0,0,0,0,0,0,0,1,0,0,None,None,None,None
Kirin,None,None,None,True,EPalTribeID::Kirin,Kirin,56,,EPalSizeType::M,5,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,80,110,105,105,100,100,1.0,0.9,1.0,4280.0,NotInterested,None,80,130,720,1100,425,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,5,False,True,100,50,680,0,0,0,2,0,0,1,0,0,0,0,0,0,None,None,None,None
Kitsunebi,None,None,None,True,EPalTribeID::Kitsunebi,Kitsunebi,5,,EPalSizeType::XS,1,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,65,70,75,70,100,100,1.3,1.1,1.0,1040.0,Escape_to_Battle,None,40,80,400,550,240,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1400,1,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
LittleBriarRose,None,None,None,True,EPalTribeID::LittleBriarRose,LittleBriarRose,30,,EPalSizeType::S,1,EPalElementType::Leaf,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,80,80,80,80,100,100,1.0,1.0,1.0,1140.0,Escape_to_Battle,None,50,100,400,550,250,False,False,EPalBattleBGMType::Cute,False,False,350,1.0,5,25,90,1.0,False,False,0,False,True,100,50,1320,0,0,1,0,1,1,0,0,0,2,0,1,0,None,None,None,None
Mutant,None,None,None,True,EPalTribeID::Mutant,Mutant,63,,EPalSizeType::M,6,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,80,100,90,100,100,1.0,1.0,1.0,1760.0,NotInterested,None,80,130,500,650,315,False,False,EPalBattleBGMType::Cool,False,False,150,1.0,2,25,90,1.0,False,False,3,False,True,100,50,1110,0,0,0,0,3,1,0,0,0,0,0,1,0,None,None,None,None
Penguin,None,None,None,True,EPalTribeID::Penguin,Penguin,10,,EPalSizeType::XS,1,EPalElementType::Water,EPalElementType::Ice,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,75,70,100,100,1.0,0.9,1.0,1080.0,Escape_to_Battle,None,30,60,500,650,265,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1350,0,1,0,0,1,0,0,0,0,0,1,1,0,None,None,None,None
RaijinDaughter,None,None,None,True,EPalTribeID::RaijinDaughter,RaijinDaughter,62,,EPalSizeType::XS,2,EPalElementType::Electricity,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,70,110,80,70,100,100,1.0,1.0,1.0,1390.0,Escape_to_Battle,None,120,200,400,550,300,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,False,False,0,False,True,100,20,1210,0,0,0,1,1,0,0,0,0,0,0,1,0,None,None,None,None
SharkKid,None,None,None,True,EPalTribeID::SharkKid,SharkKid,31,,EPalSizeType::S,2,EPalElementType::Water,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,90,90,75,100,100,1.0,1.0,1.0,1840.0,Warlike,None,50,80,400,500,120,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,3,True,True,100,50,1090,0,2,0,0,1,0,0,0,0,0,0,1,0,None,None,None,None
SharkKid_Fire,None,None,None,True,EPalTribeID::SharkKid_Fire,SharkKid_Fire,31,B,EPalSizeType::S,3,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,90,90,90,75,100,100,1.0,1.0,1.0,1800.0,Warlike,None,50,80,400,500,120,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,3,True,True,100,50,1100,2,0,0,0,1,0,0,0,0,0,0,1,0,None,None,None,None
SheepBall,None,None,None,True,EPalTribeID::SheepBall,SheepBall,1,,EPalSizeType::XS,1,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,70,70,100,100,2.0,1.5,1.0,1000.0,Friendly,None,23,40,400,550,160,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1470,0,0,0,0,1,0,0,0,0,0,0,1,1,None,None,None,None
Umihebi,None,None,None,True,EPalTribeID::Umihebi,Umihebi,101,,EPalSizeType::XL,8,EPalElementType::Dragon,EPalElementType::Water,EPalGenusCategoryType::Fish,EPalOrganizationType::None,EPalWeaponType::None,False,130,150,120,100,100,100,1.0,1.0,1.0,9320.0,Warlike,None,100,175,525,700,350,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,310,0,4,0,0,0,0,0,0,0,0,0,0,0,ElementBoost_Aqua_2_PAL,None,None,None
Umihebi_Fire,None,None,None,True,EPalTribeID::Umihebi_Fire,Umihebi_Fire,101,B,EPalSizeType::XL,9,EPalElementType::Dragon,EPalElementType::Fire,EPalGenusCategoryType::Fish,EPalOrganizationType::None,EPalWeaponType::None,False,130,150,130,100,100,100,1.0,1.0,1.0,9500.0,Warlike,None,100,175,525,700,350,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,315,4,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
Werewolf,None,None,None,True,EPalTribeID::Werewolf,Werewolf,46,,EPalSizeType::M,3,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,80,130,100,80,100,100,1.0,1.0,1.0,2400.0,Warlike,None,100,150,600,800,375,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,True,3,True,True,100,50,950,0,0,0,0,2,0,0,0,0,0,0,0,0,None,None,None,None
WindChimes,None,None,None,True,EPalTribeID::WindChimes,WindChimes,32,,EPalSizeType::XS,1,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,80,70,70,70,100,100,1.0,1.0,1.0,1020.0,Escape_to_Battle,None,50,100,400,550,250,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,False,False,0,False,True,100,50,1420,0,0,0,0,1,1,0,0,0,0,0,2,0,None,None,None,None
WindChimes_Ice,None,None,None,True,EPalTribeID::WindChimes_Ice,WindChimes_Ice,32,B,EPalSizeType::XS,2,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::Other,EPalOrganizationType::None,EPalWeaponType::None,False,80,70,80,70,100,100,1.0,1.0,1.0,1020.0,Escape_to_Battle,None,50,100,400,550,250,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,False,False,0,False,True,100,50,1422,0,0,0,0,1,1,0,0,0,0,1,2,0,None,None,None,None
Suzaku,None,None,None,True,EPalTribeID::Suzaku,Suzaku,102,,EPalSizeType::XL,8,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,120,100,105,105,100,100,1.0,1.0,1.0,9840.0,Warlike,None,100,200,850,1100,450,False,False,EPalBattleBGMType::Strong,False,False,525,1.0,8,25,90,1.0,False,False,5,False,True,350,50,50,3,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
Suzaku_Water,None,None,None,True,EPalTribeID::Suzaku_Water,Suzaku_Water,102,B,EPalSizeType::XL,9,EPalElementType::Water,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,125,100,105,105,100,100,1.0,1.0,1.0,10110.0,Warlike,None,100,200,850,1100,450,False,False,EPalBattleBGMType::Strong,False,False,525,1.0,8,25,90,1.0,False,False,5,False,True,350,50,30,0,3,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
FireKirin,None,None,None,True,EPalTribeID::FireKirin,FireKirin,58,,EPalSizeType::L,6,EPalElementType::Fire,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,100,110,95,90,100,100,1.0,1.0,1.0,6720.0,Warlike,None,100,150,850,1300,500,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,5,False,True,100,50,360,2,0,0,0,0,0,1,0,0,0,0,0,0,None,None,None,None
FireKirin_Dark,None,None,None,True,EPalTribeID::FireKirin_Dark,FireKirin_Dark,58,B,EPalSizeType::L,7,EPalElementType::Fire,EPalElementType::Dark,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,100,110,95,90,100,100,1.0,1.0,1.0,7270.0,Warlike,None,100,150,850,1300,500,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,True,5,False,True,100,50,240,2,0,0,0,0,0,1,0,0,0,0,0,0,None,None,None,None
FairyDragon,None,None,None,True,EPalTribeID::FairyDragon,FairyDragon,80,,EPalSizeType::L,7,EPalElementType::Dragon,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,110,80,80,90,100,100,1.0,1.0,1.0,5230.0,Escape_to_Battle,None,83,83,630,800,456,False,False,EPalBattleBGMType::Cool,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,130,50,540,0,0,0,0,0,0,2,0,0,0,0,0,0,None,None,None,None
FairyDragon_Water,None,None,None,True,EPalTribeID::FairyDragon_Water,FairyDragon_Water,80,B,EPalSizeType::L,8,EPalElementType::Dragon,EPalElementType::Water,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,115,80,80,95,100,100,1.0,1.0,1.0,5320.0,Escape_to_Battle,None,83,83,630,800,456,False,False,EPalBattleBGMType::Cool,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,130,50,530,0,3,0,0,0,0,2,0,0,0,0,0,0,None,None,None,None
SweetsSheep,None,None,None,True,EPalTribeID::SweetsSheep,SweetsSheep,34,,EPalSizeType::S,3,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,70,90,100,100,1.0,1.0,1.0,1450.0,Escape_to_Battle,None,50,100,300,400,200,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,False,False,0,False,True,100,50,1190,0,0,0,0,0,0,0,0,0,0,0,0,1,None,None,None,None
WhiteTiger,None,None,None,True,EPalTribeID::WhiteTiger,WhiteTiger,83,,EPalSizeType::L,7,EPalElementType::Ice,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,100,140,100,110,100,100,1.0,1.0,1.0,8440.0,Warlike,None,100,280,720,900,460,False,False,EPalBattleBGMType::Strong,False,False,475,1.0,7,25,90,1.0,False,False,5,True,True,100,50,130,0,0,0,0,1,0,2,0,0,0,3,0,0,None,None,None,None
Alpaca,None,None,None,True,EPalTribeID::Alpaca,Alpaca,36,,EPalSizeType::M,3,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::FourLegged,EPalOrganizationType::None,EPalWeaponType::None,False,90,90,75,90,100,100,1.1,1.0,1.0,2740.0,Escape_to_Battle,None,62,62,460,800,261,False,False,EPalBattleBGMType::Cute,False,False,225,1.0,3,25,90,1.0,False,False,0,False,True,100,50,890,0,0,0,0,0,0,0,0,0,0,0,0,1,None,None,None,None
Serpent,None,None,None,True,EPalTribeID::Serpent,Serpent,65,,EPalSizeType::M,4,EPalElementType::Water,EPalElementType::None,EPalGenusCategoryType::Fish,EPalOrganizationType::None,EPalWeaponType::None,False,90,70,90,80,100,100,1.0,1.0,1.0,5050.0,Warlike,None,100,200,500,650,350,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,3,True,True,100,50,560,0,2,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
Serpent_Ground,None,None,None,True,EPalTribeID::Serpent_Ground,Serpent_Ground,65,B,EPalSizeType::M,5,EPalElementType::Earth,EPalElementType::None,EPalGenusCategoryType::Fish,EPalOrganizationType::None,EPalWeaponType::None,False,90,70,90,100,100,100,1.0,1.0,1.0,5140.0,Warlike,None,100,200,500,650,350,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,False,3,True,True,100,50,550,0,0,0,0,0,1,0,0,0,0,0,0,0,None,None,None,None
DarkCrow,None,None,None,True,EPalTribeID::DarkCrow,DarkCrow,44,,EPalSizeType::M,3,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Bird,EPalOrganizationType::None,EPalWeaponType::None,False,75,80,95,80,100,100,1.0,1.0,1.0,1840.0,NotInterested,None,85,170,920,1200,545,False,False,EPalBattleBGMType::Cool,False,False,350,1.0,5,25,90,1.0,False,True,3,True,True,100,50,1080,0,0,0,0,0,0,1,0,0,0,0,0,0,None,None,None,None
BlueDragon,None,None,None,True,EPalTribeID::BlueDragon,BlueDragon,82,,EPalSizeType::L,7,EPalElementType::Water,EPalElementType::Dragon,EPalGenusCategoryType::Fish,EPalOrganizationType::None,EPalWeaponType::None,False,110,70,100,100,100,100,1.0,1.0,1.0,5600.0,Escape_to_Battle,None,75,150,600,800,350,False,False,EPalBattleBGMType::Cool,False,False,400,1.0,6,25,90,1.0,False,False,5,False,True,100,50,500,0,3,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None
PinkCat,None,None,None,True,EPalTribeID::PinkCat,PinkCat,2,,EPalSizeType::XS,1,EPalElementType::Normal,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,70,70,100,100,2.0,1.5,1.0,1000.0,Escape_to_Battle,None,30,60,400,550,160,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,False,0,False,True,100,50,1460,0,0,0,0,1,1,0,1,0,0,0,1,0,PAL_ALLAttack_down1,None,None,None
NegativeKoala,None,None,None,True,EPalTribeID::NegativeKoala,NegativeKoala,17,,EPalSizeType::XS,1,EPalElementType::Dark,EPalElementType::None,EPalGenusCategoryType::Humanoid,EPalOrganizationType::None,EPalWeaponType::None,False,70,70,70,70,100,100,1.2,1.0,1.0,1050.0,Warlike,None,10,10,300,400,100,False,False,EPalBattleBGMType::Cute,False,False,150,1.0,2,25,90,1.0,True,True,0,False,True,100,50,1380,0,0,0,0,1,0,0,1,0,0,0,1,0,None,None,None,None
